Distance_(cm), NH2OH_Sens_HOF_HCCO_(), NH2OH_Sens_HOF_CH2CO_(), NH2OH_Sens_HOF_HCCOH_(), NH2OH_Sens_HOF_N_(), NH2OH_Sens_HOF_NH_(), NH2OH_Sens_HOF_NH2_(), NH2OH_Sens_HOF_NH3_(), NH2OH_Sens_HOF_NNH_(), NH2OH_Sens_HOF_NO_(), NH2OH_Sens_HOF_NO2_(), NH2OH_Sens_HOF_N2O_(), NH2OH_Sens_HOF_HNO_(), NH2OH_Sens_HOF_CN_(), NH2OH_Sens_HOF_HCN_(), NH2OH_Sens_HOF_H2CN_(), NH2OH_Sens_HOF_HCNN_(), NH2OH_Sens_HOF_HCNO_(), NH2OH_Sens_HOF_HOCN_(), NH2OH_Sens_HOF_HNCO_(), NH2OH_Sens_HOF_NCO_(), NH2OH_Sens_HOF_N2_(), NH2OH_Sens_HOF_C3H8_(), NH2OH_Sens_HOF_CH2CHO_(), NH2OH_Sens_HOF_CH3CHO_(), NH2OH_Sens_HOF_H2NO_(), NH2OH_Sens_HOF_N2H2_(), NH2OH_Sens_HOF_HONO_(), NH2OH_Sens_HOF_N2H3_(), NH2OH_Sens_HOF_N2H4_(), NH2OH_Sens_HOF_NH2OH_()
1.871795e+00, 1.618212e-03, -7.104638e-03, 0.000000e+00, 0.000000e+00, 7.635018e-01, 1.416656e+01, -7.286780e-01, -5.586718e-01, -3.885933e-01, -2.456405e-03, -2.007295e-02, 8.917734e-01, 2.170767e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180482e-03, 0.000000e+00, 3.702508e-03, 9.894895e-03, -2.705994e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248546e+00, -1.654450e-02, 5.174602e+00, -6.917130e+00, 8.008456e-03
1.884615e+00, 1.618212e-03, -7.104635e-03, 0.000000e+00, 0.000000e+00, 7.635020e-01, 1.416655e+01, -7.286797e-01, -5.586717e-01, -3.885939e-01, -2.456201e-03, -2.007302e-02, 8.917731e-01, 2.170776e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180462e-03, 0.000000e+00, 3.702494e-03, 9.894886e-03, -2.705984e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248546e+00, -1.654450e-02, 5.174602e+00, -6.917130e+00, 8.008456e-03
1.891026e+00, 1.618212e-03, -7.104633e-03, 0.000000e+00, 0.000000e+00, 7.635020e-01, 1.416655e+01, -7.286804e-01, -5.586717e-01, -3.885941e-01, -2.456114e-03, -2.007305e-02, 8.917730e-01, 2.170779e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180453e-03, 0.000000e+00, 3.702487e-03, 9.894882e-03, -2.705979e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248546e+00, -1.654450e-02, 5.174602e+00, -6.917130e+00, 8.008456e-03
1.897436e+00, 1.618211e-03, -7.104632e-03, 0.000000e+00, 0.000000e+00, 7.635021e-01, 1.416655e+01, -7.286811e-01, -5.586717e-01, -3.885943e-01, -2.456037e-03, -2.007308e-02, 8.917729e-01, 2.170783e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180445e-03, 0.000000e+00, 3.702481e-03, 9.894878e-03, -2.705975e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248546e+00, -1.654450e-02, 5.174602e+00, -6.917130e+00, 8.008456e-03
1.903846e+00, 1.618211e-03, -7.104631e-03, 0.000000e+00, 0.000000e+00, 7.635022e-01, 1.416655e+01, -7.286817e-01, -5.586717e-01, -3.885944e-01, -2.455971e-03, -2.007312e-02, 8.917728e-01, 2.170786e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180436e-03, 0.000000e+00, 3.702475e-03, 9.894874e-03, -2.705971e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248546e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.910256e+00, 1.618211e-03, -7.104630e-03, 0.000000e+00, 0.000000e+00, 7.635022e-01, 1.416655e+01, -7.286822e-01, -5.586717e-01, -3.885945e-01, -2.455913e-03, -2.007315e-02, 8.917727e-01, 2.170788e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180429e-03, 0.000000e+00, 3.702468e-03, 9.894870e-03, -2.705968e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248546e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.916667e+00, 1.618211e-03, -7.104629e-03, 0.000000e+00, 0.000000e+00, 7.635023e-01, 1.416655e+01, -7.286828e-01, -5.586717e-01, -3.885946e-01, -2.455865e-03, -2.007318e-02, 8.917726e-01, 2.170790e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180421e-03, 0.000000e+00, 3.702463e-03, 9.894866e-03, -2.705965e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248546e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.923077e+00, 1.618211e-03, -7.104628e-03, 0.000000e+00, 0.000000e+00, 7.635024e-01, 1.416655e+01, -7.286832e-01, -5.586717e-01, -3.885947e-01, -2.455824e-03, -2.007322e-02, 8.917725e-01, 2.170792e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180414e-03, 0.000000e+00, 3.702457e-03, 9.894862e-03, -2.705962e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.935897e+00, 1.618210e-03, -7.104626e-03, 0.000000e+00, 0.000000e+00, 7.635026e-01, 1.416655e+01, -7.286840e-01, -5.586717e-01, -3.885947e-01, -2.455765e-03, -2.007328e-02, 8.917723e-01, 2.170795e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180401e-03, 0.000000e+00, 3.702446e-03, 9.894855e-03, -2.705957e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.948718e+00, 1.618210e-03, -7.104624e-03, 0.000000e+00, 0.000000e+00, 7.635028e-01, 1.416655e+01, -7.286846e-01, -5.586717e-01, -3.885946e-01, -2.455727e-03, -2.007334e-02, 8.917721e-01, 2.170797e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180389e-03, 0.000000e+00, 3.702436e-03, 9.894848e-03, -2.705954e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.961538e+00, 1.618210e-03, -7.104623e-03, 0.000000e+00, 0.000000e+00, 7.635029e-01, 1.416655e+01, -7.286851e-01, -5.586717e-01, -3.885945e-01, -2.455706e-03, -2.007339e-02, 8.917720e-01, 2.170799e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180380e-03, 0.000000e+00, 3.702428e-03, 9.894842e-03, -2.705952e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.967949e+00, 1.618210e-03, -7.104622e-03, 0.000000e+00, 0.000000e+00, 7.635030e-01, 1.416655e+01, -7.286853e-01, -5.586718e-01, -3.885945e-01, -2.455700e-03, -2.007341e-02, 8.917720e-01, 2.170799e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180376e-03, 0.000000e+00, 3.702425e-03, 9.894840e-03, -2.705951e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.974359e+00, 1.618210e-03, -7.104622e-03, 0.000000e+00, 0.000000e+00, 7.635030e-01, 1.416655e+01, -7.286854e-01, -5.586718e-01, -3.885944e-01, -2.455696e-03, -2.007343e-02, 8.917719e-01, 2.170799e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180373e-03, 0.000000e+00, 3.702422e-03, 9.894838e-03, -2.705950e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.980769e+00, 1.618210e-03, -7.104622e-03, 0.000000e+00, 0.000000e+00, 7.635031e-01, 1.416655e+01, -7.286855e-01, -5.586718e-01, -3.885944e-01, -2.455694e-03, -2.007344e-02, 8.917719e-01, 2.170800e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180370e-03, 0.000000e+00, 3.702420e-03, 9.894836e-03, -2.705949e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.987179e+00, 1.618210e-03, -7.104621e-03, 0.000000e+00, 0.000000e+00, 7.635031e-01, 1.416655e+01, -7.286856e-01, -5.586718e-01, -3.885944e-01, -2.455693e-03, -2.007345e-02, 8.917719e-01, 2.170800e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180368e-03, 0.000000e+00, 3.702419e-03, 9.894835e-03, -2.705949e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.990385e+00, 1.618210e-03, -7.104621e-03, 0.000000e+00, 0.000000e+00, 7.635031e-01, 1.416655e+01, -7.286856e-01, -5.586718e-01, -3.885944e-01, -2.455693e-03, -2.007345e-02, 8.917719e-01, 2.170800e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180368e-03, 0.000000e+00, 3.702418e-03, 9.894835e-03, -2.705949e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.993590e+00, 1.618210e-03, -7.104621e-03, 0.000000e+00, 0.000000e+00, 7.635031e-01, 1.416655e+01, -7.286856e-01, -5.586718e-01, -3.885944e-01, -2.455693e-03, -2.007346e-02, 8.917719e-01, 2.170800e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180367e-03, 0.000000e+00, 3.702418e-03, 9.894834e-03, -2.705949e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
1.996795e+00, 1.618210e-03, -7.104621e-03, 0.000000e+00, 0.000000e+00, 7.635031e-01, 1.416655e+01, -7.286856e-01, -5.586718e-01, -3.885943e-01, -2.455693e-03, -2.007346e-02, 8.917719e-01, 2.170800e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180367e-03, 0.000000e+00, 3.702417e-03, 9.894834e-03, -2.705949e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
2.000000e+00, 1.618210e-03, -7.104621e-03, 0.000000e+00, 0.000000e+00, 7.635031e-01, 1.416655e+01, -7.286856e-01, -5.586718e-01, -3.885943e-01, -2.455693e-03, -2.007346e-02, 8.917719e-01, 2.170800e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.180367e-03, 0.000000e+00, 3.702417e-03, 9.894834e-03, -2.705949e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.248545e+00, -1.654450e-02, 5.174601e+00, -6.917130e+00, 8.008456e-03
